,CustomerID,Age,Gender,Occupation,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,PreferredInvestmentType,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,Invest_class,Spend_class
176,1918,26,M,Teacher,324.5083251,15,283.059248,146.224583,153.6128518,Bonds,0.236959482,Long-term,Low,True,False,False,563,29465.11025,2,2
177,1155,38,M,Clerk,255.8509317,18,215.8721375,233.7823613,194.1354786,Mutual Funds,0.134959049,Long-term,Low,True,False,True,626,33011.78303,2,2
178,1456,21,F,Nurse,292.0350407,11,323.600303,152.5573642,184.529073,Mutual Funds,0.093182111,Long-term,Low,True,False,True,524,23263.57213,2,2
179,1232,39,M,Teacher,190.074367,14,322.2707302,282.591225,159.6444153,Mutual Funds,0.124242752,Long-term,Medium,True,True,True,688,38002.11981,1,0
180,736,61,M,Doctor,981.0757201,7,504.1627472,161.8913916,422.1868854,Real Estate,0.487887399,Long-term,Medium,True,True,True,721,99148.83316,0,1
181,1636,25,F,Nurse,312.980955,16,296.1140346,210.8328644,216.3206707,Bonds,0.206924209,Short-term,Low,True,True,True,609,37084.39713,1,0
182,301,59,M,Lawyer,987.8010527,4,431.4949856,184.4665747,404.6091453,Stocks,0.565013147,Short-term,Medium,True,True,True,621,108989.4672,0,1
183,3110,39,M,Clerk,1037.260287,6,314.7921263,297.5308293,166.7773953,Mutual Funds,0.505477814,Long-term,Low,True,False,True,547,42647.24053,1,0
184,1556,25,F,Nurse,343.9865224,18,398.062381,206.3374904,306.5495203,Bonds,0.303511251,Long-term,High,False,True,True,524,24194.80311,2,2
185,902,64,M,Engineer,913.7667218,4,584.46791,123.4542838,459.4426041,Real Estate,0.499937767,Long-term,Medium,False,True,True,617,106643.0026,0,1
186,1525,29,F,Nurse,365.4540216,18,267.798956,236.8843179,228.8092469,Mutual Funds,0.228167914,Long-term,Low,True,False,True,583,31197.03747,2,2
187,1791,27,M,Nurse,328.6146856,15,327.7979567,98.93260054,198.4386098,Mutual Funds,0.238265862,Long-term,Low,True,True,True,625,34793.99599,2,2
188,1453,18,F,Clerk,316.8323054,13,315.9808451,257.6038931,141.8868583,Bonds,0.196984698,Long-term,Low,True,True,True,639,26960.84693,2,2
189,2957,38,M,Clerk,271.2028247,17,324.9909936,417.9832056,273.0574914,Real Estate,0.245010116,Short-term,High,True,False,False,769,40063.3027,1,0
190,3540,38,M,Nurse,995.3775473,2,252.4393589,176.2472581,262.5912058,Mutual Funds,0.318195115,Short-term,Medium,True,True,True,631,46584.07974,1,0
191,1309,15,M,Nurse,347.8772408,16,317.1403429,188.3832121,186.1818928,Mutual Funds,0.21230563,Long-term,Low,True,True,True,525,27431.93735,2,2
192,2020,34,M,Clerk,237.4035083,10,291.0504691,489.8459431,297.7629761,Stocks,0.184301389,Short-term,High,True,False,False,727,36642.74183,1,0
193,1438,30,M,Clerk,279.7863054,16,339.029866,205.6361888,189.0860931,Bonds,0.251356989,Long-term,Low,True,False,True,545,29123.17931,2,2
194,2001,41,M,Nurse,230.1921368,14,275.491911,475.0821091,199.502969,Stocks,0.23872674,Short-term,High,False,False,True,653,37122.28716,1,0
195,2260,33,M,Nurse,369.8794305,17,305.5493158,521.8668807,262.2235159,Stocks,0.121099824,Short-term,Low,False,False,False,835,37574.74655,1,0
196,3658,32,M,Clerk,1050.299398,3,329.7099713,189.6354231,179.0860326,Bonds,0.414724594,Long-term,Low,True,False,False,550,44194.05328,1,0
197,1100,24,F,Nurse,346.9765694,11,308.7154052,185.8567812,130.3197638,Mutual Funds,0.221776013,Long-term,Low,True,True,True,601,27154.6503,2,2
198,1357,25,M,Teacher,367.3860118,16,339.440724,147.1225919,62.99838076,Mutual Funds,0.131976443,Long-term,High,True,True,True,520,23636.14868,2,2
199,2057,33,F,Teacher,303.8689146,11,326.6518428,493.5330671,186.6323421,Stocks,0.235018918,Short-term,High,False,True,False,836,40844.14753,1,0
200,3509,33,M,Nurse,1062.240108,8,386.898045,278.8011868,220.5769969,Mutual Funds,0.420112521,Long-term,Low,False,False,False,607,42949.64344,1,0
201,1830,29,F,Clerk,261.839729,20,370.651022,107.1904635,121.2502601,Bonds,0.167077932,Long-term,Low,True,True,True,591,34271.95642,2,2
202,2841,44,F,Nurse,270.7856769,14,294.882561,486.9641024,229.9857489,Real Estate,0.187899021,Short-term,High,False,True,False,689,40336.30046,1,0
203,2631,34,M,Clerk,202.0068499,12,351.55314,568.199616,238.6488045,Real Estate,0.16499834,Short-term,High,False,True,False,770,42407.63125,1,0
204,677,49,M,Doctor,1006.191307,5,500.0583761,197.3945143,338.5546651,Stocks,0.511482732,Long-term,Medium,True,True,True,722,99093.20281,0,1
205,1713,30,M,Clerk,327.0317545,16,290.7667754,59.4776671,180.7826765,Mutual Funds,0.125801196,Short-term,Medium,True,True,True,612,39130.62891,1,0
206,3129,48,M,Teacher,1016.608349,5,260.9501612,303.9243626,234.056913,Bonds,0.284414248,Long-term,Low,True,False,True,500,37071.14256,1,0
207,500,65,F,Engineer,1018.527748,3,427.7433346,214.6613751,343.805817,Stocks,0.511988047,Long-term,Medium,True,True,True,767,92601.9099,0,1
208,294,62,M,Doctor,1046.411479,4,490.8424833,276.4674834,337.6409624,Stocks,0.52352454,Long-term,Medium,True,False,False,640,97673.50496,0,1
209,728,60,M,Lawyer,960.896944,6,471.1470312,265.0965233,399.1211394,Stocks,0.474874604,Long-term,Medium,False,True,False,693,94104.7016,0,1
210,2122,27,M,Nurse,220.2990355,12,359.4093585,512.8965213,138.1105979,Stocks,0.261478161,Long-term,High,False,False,False,766,33298.95516,2,2
211,74,60,F,Lawyer,1014.562556,4,465.4479454,186.140983,276.3119538,Real Estate,0.458790906,Long-term,Medium,True,False,True,687,98361.88993,0,1
212,1337,29,M,Clerk,369.3214459,15,297.3728897,149.7501297,250.5752141,Mutual Funds,0.177382855,Long-term,High,True,True,False,617,31890.33272,2,2
213,3793,42,F,Nurse,1055.895883,4,309.5074646,295.9403878,199.4427744,Mutual Funds,0.39372662,Long-term,Medium,True,True,True,551,37683.71848,1,0
214,2216,29,M,Teacher,429.3178686,15,299.1403766,474.1699413,137.6885558,Stocks,0.173422322,Short-term,Medium,False,False,False,721,35762.52664,2,2
215,528,60,M,Doctor,1034.743661,5,503.4567748,228.345185,420.7432606,Stocks,0.489551827,Long-term,Medium,True,False,True,625,99405.54087,0,1
216,3590,35,M,Clerk,997.5101933,9,345.3779087,228.589169,243.1577078,Bonds,0.418338459,Long-term,Low,False,True,True,458,35284.94554,2,2
217,2727,31,F,Nurse,304.9690629,15,315.7102565,430.7644619,206.6940473,Stocks,0.2315889,Short-term,High,False,False,False,815,45072.65943,1,0
218,2752,39,F,Clerk,325.5503549,13,250.3946432,479.9852528,206.0915963,Real Estate,0.250160154,Short-term,High,False,True,False,838,33595.23862,2,2
219,2019,30,F,Clerk,372.6174236,12,287.4018805,435.881553,101.6757888,Real Estate,0.146749602,Short-term,High,False,False,False,766,30805.56431,2,2
220,3783,37,F,Teacher,961.3392102,6,260.4374057,127.937591,102.590429,Mutual Funds,0.371163547,Long-term,Medium,True,False,True,560,45275.46675,1,0
221,785,60,M,Engineer,946.070445,4,528.1416829,216.0472948,409.4449678,Stocks,0.521697066,Long-term,Medium,True,False,True,701,96174.35198,0,1
222,397,71,M,Doctor,912.1160509,6,564.6333051,212.7432601,464.664867,Stocks,0.591303565,Long-term,Medium,True,True,True,726,104822.1236,0,1
223,211,49,M,Doctor,1013.373143,6,497.661174,217.3536094,467.3065723,Real Estate,0.488403043,Long-term,Medium,True,True,True,732,100917.4268,0,1
224,1946,29,F,Teacher,236.8633205,13,259.2450489,216.6005515,164.5210678,Mutual Funds,0.299535152,Short-term,High,False,True,True,668,24541.20045,2,2
225,1648,20,F,Nurse,376.7758682,15,273.6461166,198.0566708,154.3861126,Mutual Funds,0.162854054,Long-term,Low,False,False,True,620,34189.91308,2,2
226,2592,26,M,Teacher,301.8601403,14,241.2165455,506.8813552,288.3390565,Stocks,0.176275838,Short-term,High,False,True,False,670,34468.13578,2,2
227,401,64,F,Doctor,1017.491245,6,463.5711088,269.1112151,394.0096471,Stocks,0.525112753,Long-term,Medium,True,True,True,711,92671.63881,0,1
228,1851,25,F,Nurse,367.4845833,17,334.5927158,142.4921294,190.740768,Mutual Funds,0.189565269,Short-term,Low,True,True,True,564,32396.85278,2,2
229,3520,27,M,Clerk,934.125041,4,252.7857376,213.2174249,244.9474898,Mutual Funds,0.385599197,Long-term,Low,True,True,True,410,35896.9443,2,2
230,2249,39,F,Clerk,247.6022687,16,348.7375613,576.9596309,161.433449,Stocks,0.230163415,Short-term,High,False,True,False,748,36247.51976,1,0
231,1945,41,F,Nurse,265.5189884,13,326.574519,190.7207681,211.9140609,Mutual Funds,0.25228852,Long-term,Low,True,False,True,530,26501.97947,2,2
232,3099,33,F,Clerk,933.5731869,5,288.4196712,179.7179472,217.5301146,Bonds,0.358439515,Long-term,Low,True,True,True,465,39983.35256,1,0
233,143,64,M,Engineer,988.5178774,6,575.1910424,163.5796274,345.8326326,Real Estate,0.482272559,Long-term,Medium,True,True,True,810,97372.94422,0,1
234,1082,27,F,Nurse,341.2003652,17,348.3925278,212.7425726,182.1917677,Bonds,0.195558244,Long-term,Low,True,True,True,652,31021.85049,2,2
235,2408,33,F,Nurse,198.4244162,13,276.3415797,414.9002754,238.4778861,Stocks,0.194051162,Short-term,High,False,False,False,697,41279.58854,1,0
236,1027,31,F,Teacher,396.9173363,16,288.4210462,289.4279503,169.4514776,Bonds,0.145514792,Long-term,Low,True,True,True,485,28249.73419,2,2
237,3473,38,M,Nurse,963.4788111,5,360.8902886,208.5393407,120.5640827,Mutual Funds,0.399689727,Long-term,Low,False,False,True,444,39876.6862,1,0
238,3057,41,F,Clerk,1028.890639,7,209.3486974,220.3335877,190.5230014,Bonds,0.451720996,Long-term,Low,False,True,True,618,32423.1543,2,2
239,3801,35,F,Clerk,943.2780741,3,269.1868551,221.6320074,208.7752443,Mutual Funds,0.327839788,Long-term,Low,True,False,True,516,25107.8371,2,2
240,3305,37,M,Nurse,1019.244136,3,282.2196908,254.181553,191.6600444,Bonds,0.395379303,Short-term,Medium,True,False,True,574,40980.84462,1,0
241,216,59,F,Doctor,1044.42642,5,477.1374276,129.8402112,379.1645263,Real Estate,0.491822851,Long-term,Medium,False,True,True,707,98279.05588,0,1
242,889,60,F,Doctor,988.9375323,7,389.7097291,253.085063,491.8161327,Stocks,0.494822981,Long-term,Medium,True,True,True,709,101462.137,0,1
243,2335,38,M,Clerk,311.8395937,15,233.2487262,436.3347157,173.7131555,Real Estate,0.243102332,Short-term,High,False,True,True,724,39447.85065,1,0
244,2962,31,F,Teacher,313.9120609,15,258.5254672,543.7603339,237.4748899,Real Estate,0.255434954,Short-term,High,False,True,False,763,42014.25455,1,0
245,71,60,F,Engineer,949.535388,6,477.222952,295.1151217,448.6675838,Real Estate,0.477342065,Long-term,Medium,True,True,True,706,95022.0903,0,1
246,2646,39,M,Clerk,255.4807968,18,279.4147946,543.0716297,232.1668981,Real Estate,0.129512802,Short-term,High,False,False,False,735,48573.16667,1,0
247,520,65,M,Lawyer,1058.09498,6,564.3026368,140.5223711,407.5106033,Real Estate,0.497975635,Short-term,Medium,True,False,False,654,96072.79057,0,1
248,1659,25,M,Teacher,305.0200521,14,367.3876052,267.7710725,253.3563174,Bonds,0.169119276,Long-term,Low,False,True,True,558,34075.92247,2,2
249,136,65,F,Engineer,1020.634922,6,435.3773869,153.2663023,372.2343412,Stocks,0.498081799,Long-term,Medium,True,True,True,727,106124.661,0,1
250,2671,35,F,Nurse,220.4665712,15,302.5535273,594.9711043,250.7345608,Real Estate,0.202707537,Long-term,Low,True,False,False,786,34018.58233,2,2
251,1902,24,F,Nurse,244.2209902,12,246.4261142,219.8686197,249.5409375,Mutual Funds,0.137980621,Long-term,Low,True,True,True,650,20928.13102,2,2
252,3462,31,M,Teacher,974.5792812,5,310.8566725,197.5243315,240.4025848,Bonds,0.420814221,Long-term,Medium,True,False,True,612,32225.85234,2,2
253,2173,32,F,Clerk,301.148654,12,263.3935672,475.233753,186.3556413,Stocks,0.209273851,Long-term,Medium,True,True,False,793,38831.74138,1,0
254,3052,41,M,Teacher,1033.700944,2,222.190134,92.06998445,248.6894886,Mutual Funds,0.40868189,Long-term,High,False,True,True,610,32039.63927,2,2
255,2083,32,F,Teacher,225.2120557,15,328.7515137,474.7202555,241.0754577,Real Estate,0.098981904,Short-term,High,False,False,True,810,43454.10233,1,0
256,2035,36,M,Teacher,258.430698,13,248.8565811,469.5978114,146.4455629,Stocks,0.119374238,Short-term,High,True,False,True,779,32932.515,2,2
257,270,69,M,Engineer,939.1388603,6,583.494995,139.4787133,433.8587221,Stocks,0.488677567,Long-term,Medium,True,True,True,655,89974.81924,0,1
258,790,68,M,Lawyer,896.7255016,5,501.1764007,156.5457134,322.2681474,Stocks,0.453109193,Short-term,Medium,False,False,False,706,94706.39773,0,1
259,540,58,M,Engineer,1120.222417,1,522.5330224,211.7679786,429.6181433,Real Estate,0.559509978,Long-term,High,True,True,False,716,97105.31269,0,1
260,2015,36,F,Teacher,238.5481264,15,206.8919879,485.0791376,274.1336853,Real Estate,0.243151347,Short-term,Medium,False,False,False,730,34967.22687,2,2
261,1519,34,F,Teacher,261.359102,11,306.5300162,210.2414556,154.0776433,Mutual Funds,0.168218022,Long-term,Low,True,False,True,643,26398.71051,2,2
262,1033,32,M,Nurse,233.3048705,16,425.5436898,218.7749498,289.4337722,Bonds,0.132230382,Long-term,Low,False,False,True,598,34296.08539,2,2
263,1171,23,F,Teacher,284.0444715,17,264.7395977,222.6941528,246.4923242,Bonds,0.206084404,Short-term,High,True,True,True,579,32715.09846,2,2
264,2908,35,F,Nurse,284.0040787,18,318.0584385,492.2597618,177.527788,Stocks,0.194148656,Short-term,High,False,False,False,784,39613.94349,1,0
265,3521,27,F,Nurse,1012.2958,9,292.8977045,214.3528938,191.7045433,Mutual Funds,0.414107076,Long-term,Medium,False,True,True,555,43489.80737,1,0
266,2556,38,M,Teacher,293.4893609,13,381.4188979,455.2108297,228.8722661,Real Estate,0.194509665,Short-term,High,False,True,True,768,35812.13935,2,2
267,403,59,M,Engineer,972.3940109,1,496.5232473,239.7330865,417.3837798,Stocks,0.554661954,Long-term,Medium,True,False,True,810,100762.2904,0,1
268,1999,24,F,Teacher,302.9100552,12,371.4079212,226.3654926,199.2188211,Bonds,0.24949885,Long-term,Low,True,True,True,624,36305.3356,1,0
269,799,58,M,Lawyer,1045.252973,4,529.8137083,203.6976765,367.4938901,Real Estate,0.58132309,Long-term,Medium,False,True,True,739,103329.0214,0,1
270,64,57,F,Doctor,1034.405285,5,505.9207614,190.8205065,394.4269842,Real Estate,0.450889717,Long-term,Medium,True,True,True,698,104393.8769,0,1
271,3663,35,F,Nurse,1001.277588,6,336.9391253,136.7356984,290.5677669,Mutual Funds,0.410567512,Long-term,Low,True,True,True,484,31154.32158,2,2
272,1327,32,F,Clerk,301.8686029,16,187.4921489,221.7808494,214.0756218,Mutual Funds,0.244283769,Short-term,Low,True,True,True,622,27517.60307,2,2
273,1936,27,F,Clerk,306.6340993,17,294.7946961,113.5480298,282.4626479,Mutual Funds,0.248288352,Long-term,Low,True,False,False,530,25271.91531,2,2
274,1532,35,F,Nurse,265.0288746,11,290.1214725,252.6582788,166.0270048,Bonds,0.228676431,Long-term,Low,True,False,True,647,29273.8256,2,2
275,3181,29,F,Nurse,963.750616,7,293.2043414,254.2966382,269.6221611,Bonds,0.410323592,Long-term,Low,False,False,True,585,43886.27128,1,0
276,3421,36,M,Teacher,1013.854411,3,297.41627,269.9733451,261.0957116,Mutual Funds,0.376901761,Long-term,Low,True,True,True,620,43263.42127,1,0
277,337,64,F,Doctor,1009.481035,5,557.7312877,201.3441148,476.3294935,Real Estate,0.451366617,Long-term,Medium,True,True,False,533,105411.7237,0,1
278,2460,33,M,Nurse,156.3812382,14,231.9216204,420.6721847,273.8309824,Real Estate,0.220810508,Long-term,Medium,False,True,False,723,37206.80531,1,0
279,1500,37,F,Nurse,247.2221319,13,254.873049,236.1955712,182.477934,Mutual Funds,0.12826088,Short-term,Medium,True,True,True,633,29796.67807,2,2
280,3300,39,F,Clerk,1016.144608,6,268.8114714,156.3475751,104.028192,Mutual Funds,0.416414114,Long-term,Low,False,True,True,515,41912.38794,1,0
281,1291,26,F,Clerk,292.6700113,14,250.272826,152.4940454,188.9503581,Mutual Funds,0.173964804,Long-term,Low,True,True,True,681,29315.73863,2,2
282,1061,39,F,Clerk,366.9400029,13,291.2634538,131.3990104,201.8258727,Bonds,0.248976213,Long-term,Low,True,True,True,602,31373.55751,2,2
283,88,52,M,Doctor,1043.98034,3,564.8360308,199.4104407,389.2554216,Stocks,0.470791535,Long-term,Medium,True,True,True,663,104098.2598,0,1
284,2353,36,F,Teacher,300.0067782,16,275.1249853,567.1943424,186.6226409,Real Estate,0.170789518,Short-term,High,False,False,False,714,40857.01991,1,0
285,664,59,F,Lawyer,993.4516436,1,538.1737976,221.8691592,395.4887616,Real Estate,0.389755491,Long-term,Medium,True,True,False,722,100715.0115,0,1
286,3542,27,F,Teacher,1005.038527,4,280.4762822,198.86606,248.8089671,Mutual Funds,0.432347618,Long-term,Low,True,True,True,524,38936.85419,1,0
287,3877,33,F,Clerk,1065.965678,4,246.4352751,208.085457,229.1639242,Mutual Funds,0.516759413,Long-term,Low,False,False,True,510,40965.5837,1,0
288,3411,32,M,Nurse,953.97794,5,329.0737266,262.8879396,99.88398061,Bonds,0.381592532,Long-term,Low,False,True,True,513,50137.83183,1,0
289,3903,32,M,Teacher,952.3378936,7,212.1830847,234.1380149,263.3013636,Mutual Funds,0.309108956,Long-term,Low,True,False,True,630,41856.01147,1,0
290,224,67,M,Engineer,989.0901177,2,527.0196665,155.6545007,356.9430948,Stocks,0.561124318,Long-term,Medium,True,True,True,731,104541.2901,0,1
291,873,60,M,Doctor,955.9057707,3,516.8748708,169.3565657,366.1513985,Stocks,0.546190241,Long-term,Medium,False,True,True,688,98805.16874,0,1
292,3522,42,F,Clerk,964.5668133,5,283.054465,202.2370389,216.1275439,Mutual Funds,0.477358616,Long-term,Low,False,False,True,522,39286.52505,1,0
293,3839,33,M,Teacher,945.4293136,5,382.368319,145.3692685,210.0445725,Bonds,0.406895268,Long-term,Medium,False,False,True,493,44344.38898,1,0
294,1879,23,F,Clerk,322.7858904,18,206.7685585,189.9733526,151.4782222,Mutual Funds,0.205012585,Short-term,Low,True,False,True,530,29870.40453,2,2
295,1055,26,F,Nurse,272.0737289,13,230.6471497,152.0323994,135.7147227,Bonds,0.208683299,Short-term,Low,True,True,True,578,25939.91707,2,2
296,706,60,M,Engineer,1103.390508,9,383.909244,254.439233,411.3283653,Stocks,0.423081293,Long-term,Medium,True,True,True,684,99667.71231,0,1
297,3555,35,M,Clerk,1010.820366,2,271.0171121,198.3598047,176.163767,Bonds,0.488788759,Long-term,High,True,False,True,553,41489.42987,1,0
298,2073,33,F,Clerk,377.5089835,10,271.6716037,493.9194143,171.5341289,Real Estate,0.267328668,Long-term,High,False,False,False,741,38783.37474,1,0
299,1937,28,F,Clerk,366.5822832,16,315.2102205,250.373916,189.5882626,Mutual Funds,0.309753772,Long-term,Low,True,True,True,635,34900.86088,2,2
300,1751,25,F,Clerk,338.0310075,19,232.3021665,193.357462,247.3897813,Bonds,0.228891107,Long-term,Low,True,False,True,682,28199.7108,2,2
301,1838,31,M,Teacher,247.9382241,12,269.2883897,188.175614,118.8536025,Mutual Funds,0.10596426,Short-term,Low,False,False,True,576,42283.49461,1,0
302,3747,26,F,Teacher,1033.550052,5,307.1169882,91.52293698,253.8531986,Mutual Funds,0.402504111,Short-term,Low,False,False,True,599,33480.16229,2,2
303,3040,43,F,Clerk,916.1918823,6,329.1582425,175.450211,249.1267002,Mutual Funds,0.422531883,Short-term,High,True,False,True,571,46090.3667,1,0
304,2775,40,F,Nurse,412.1252241,16,266.7287024,569.8584834,209.8930118,Real Estate,0.153954048,Short-term,High,False,True,False,671,34237.04336,2,2
305,1778,30,F,Teacher,384.4590325,17,278.0614829,171.9434333,10.28513934,Mutual Funds,0.257025909,Long-term,Low,True,True,True,559,33119.47534,2,2
306,1227,33,F,Nurse,319.414864,13,264.7228548,307.2292727,202.3998546,Mutual Funds,0.254302828,Long-term,High,False,True,True,570,35144.0529,2,2
307,3810,41,F,Teacher,940.8274469,4,317.6053065,164.4398463,141.2940558,Bonds,0.310674575,Long-term,Medium,False,True,True,604,45058.88059,1,0
308,1761,20,F,Clerk,252.5231888,12,345.6992219,117.8817209,115.8013923,Bonds,0.061324385,Long-term,Medium,True,False,True,572,32732.97013,2,2
309,291,58,F,Doctor,1076.753645,3,467.2908138,158.340876,391.99566,Real Estate,0.507277809,Short-term,High,False,True,True,711,101577.7593,0,1
310,643,60,F,Lawyer,903.2513623,4,469.3283213,215.5784104,358.3498637,Real Estate,0.593057125,Long-term,Medium,True,True,True,708,96734.06065,0,1
311,827,61,M,Engineer,912.6437866,5,547.6667353,204.4476415,359.2021564,Stocks,0.488724713,Long-term,Medium,False,True,False,690,99822.64863,0,1
