,Age,Gender,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,Invest_class
326,29,1,0.394429091,1,0.0,1,0,1,587,38516.52604,1,0,0,0,1
327,41,1,0.366235044,0,0.5,1,1,1,490,37065.13339,0,1,0,0,1
328,33,0,0.144366409,0,1.0,0,0,0,728,45966.10448,0,0,0,1,1
329,36,1,0.19236919,0,0.0,1,1,1,632,27482.29614,0,1,0,0,2
330,26,1,0.281138257,0,0.0,1,1,0,577,29513.79151,0,1,0,0,2
331,31,1,0.450858957,1,0.0,1,0,1,535,40206.03208,0,1,0,0,1
332,30,1,0.305789023,1,1.0,0,1,0,613,43288.47797,0,1,0,0,1
333,63,0,0.509721211,1,0.0,1,1,1,752,96440.32071,0,0,0,1,0
334,59,0,0.409153204,1,0.5,0,1,1,774,108255.566,0,0,1,0,0
335,35,1,0.42882069,1,1.0,0,0,1,554,42602.35546,1,0,0,0,1
336,28,0,0.164487895,1,0.0,1,0,1,642,30972.93286,0,1,0,0,2
337,30,0,0.180862787,1,0.5,1,0,1,508,23310.34987,0,1,0,0,2
338,28,0,0.501160397,1,0.5,0,1,1,547,35295.75423,0,1,0,0,2
339,31,1,0.168467301,1,0.0,1,1,1,542,26899.57059,0,1,0,0,2
340,34,0,0.168042196,0,1.0,0,0,1,763,47344.79204,0,0,1,0,1
341,30,0,0.14120362,0,1.0,0,1,0,797,39077.34211,0,0,1,0,1
342,24,0,0.239968593,1,0.0,0,1,0,560,33215.54856,0,1,0,0,2
343,36,1,0.396116902,1,0.0,1,0,1,616,43634.81783,1,0,0,0,1
344,33,0,0.230625432,1,0.0,1,1,0,642,23124.32535,0,1,0,0,2
345,29,1,0.203672967,1,0.0,0,0,1,662,28380.45816,1,0,0,0,2
346,23,1,0.229272063,0,0.5,0,1,1,609,30705.7441,0,1,0,0,2
347,56,1,0.557878071,1,0.5,0,1,1,638,109737.9587,0,0,1,0,0
348,40,0,0.099836933,0,1.0,0,0,0,780,41421.68809,0,0,0,1,1
349,33,0,0.34433721,1,0.5,1,0,1,537,39969.70225,0,1,0,0,1
350,36,1,0.328359542,1,0.0,0,1,1,569,39560.81672,0,1,0,0,1
351,41,0,0.301503268,1,0.0,0,1,0,602,36693.81195,0,1,0,0,1
352,35,0,0.42484182,0,0.5,0,1,1,526,36521.79196,0,1,0,0,1
353,30,0,0.153251406,0,0.5,1,0,0,738,45838.60714,0,0,0,1,1
354,45,0,0.165072336,1,1.0,0,0,0,772,38908.96935,0,0,0,1,1
355,35,0,0.210083051,0,0.5,0,1,0,692,42772.02695,0,0,1,0,1
356,29,1,0.281950392,1,0.0,0,1,1,595,25513.30182,1,0,0,0,2
357,31,1,0.21330347,0,1.0,0,0,0,683,41681.55474,0,0,0,1,1
358,48,1,0.494785094,1,0.0,1,0,1,633,104942.8214,0,0,0,1,0
359,39,0,0.426622236,0,0.0,1,1,1,567,51731.34445,1,0,0,0,1
360,36,0,0.245718456,1,0.5,1,0,1,576,35474.07383,0,1,0,0,2
361,35,1,0.200102558,0,1.0,0,0,1,713,37531.00058,0,0,0,1,1
362,44,1,0.387350823,1,0.0,0,0,1,590,32516.97103,0,1,0,0,2
363,57,0,0.504834285,1,0.5,1,1,1,657,103359.0882,0,0,0,1,0
364,63,1,0.41989866,1,0.5,1,1,1,748,93979.32943,0,0,0,1,0
365,32,0,0.434422902,1,0.0,1,1,1,611,44623.03072,0,1,0,0,1
366,39,0,0.433581519,1,0.5,0,0,1,570,36835.67903,0,1,0,0,1
367,64,1,0.536756753,1,0.5,1,0,0,720,106333.8812,0,0,0,1,0
368,41,1,0.145912962,0,0.5,0,0,0,717,38212.93449,0,0,0,1,1
369,43,1,0.352856511,1,0.0,0,0,1,623,39123.55546,0,1,0,0,1
370,26,0,0.186675543,1,0.0,1,1,1,524,33852.11953,0,1,0,0,2
371,28,1,0.243496886,1,0.5,0,1,0,579,29977.91444,0,1,0,0,2
372,60,1,0.478080083,0,0.5,1,1,1,730,102807.7505,0,0,0,1,0
373,36,0,0.358557663,1,0.0,1,1,1,579,36059.31011,0,1,0,0,2
374,23,0,0.172392583,1,0.0,1,0,1,564,33739.58024,0,1,0,0,2
375,42,0,0.424517792,1,1.0,0,1,1,503,43008.90964,1,0,0,0,1
376,37,1,0.153495384,0,1.0,0,0,0,693,42475.49445,0,0,0,1,1
377,57,0,0.602288021,0,0.5,1,1,1,693,97567.94518,0,0,1,0,0
378,33,1,0.245494356,1,0.0,1,0,1,553,24054.72719,1,0,0,0,2
379,34,0,0.371791497,1,1.0,1,0,1,577,42558.2639,1,0,0,0,1
380,27,0,0.257851375,1,0.0,1,0,1,638,35832.1085,0,1,0,0,2
381,61,0,0.483543528,1,0.5,1,1,1,682,103359.9959,0,0,1,0,0
382,22,1,0.216838003,1,0.0,1,1,0,672,35308.31299,1,0,0,0,2
383,61,0,0.520095788,1,1.0,0,1,1,762,99249.38083,0,0,1,0,0
384,60,0,0.479585014,1,0.5,1,1,1,642,111157.6356,0,0,0,1,0
385,29,0,0.181138987,1,0.0,1,0,1,607,31595.59792,0,1,0,0,2
386,36,1,0.155016646,1,0.5,1,0,1,718,21841.23459,0,1,0,0,2
387,18,0,0.124267186,1,0.5,1,0,1,549,27484.74931,1,0,0,0,2
388,58,1,0.504145697,1,0.5,1,0,1,728,98066.68935,0,0,0,1,0
389,60,0,0.535262726,0,0.5,1,1,1,704,104712.4301,0,0,0,1,0
390,62,0,0.608639034,0,0.5,1,1,1,717,95430.25034,0,0,1,0,0
391,32,0,0.129452794,0,0.5,0,0,0,724,48940.84526,0,0,0,1,1
392,25,0,0.197849044,1,0.5,0,1,1,789,39199.82081,0,0,0,1,1
393,35,0,0.233166415,0,0.5,0,0,0,742,46811.13619,0,0,0,1,1
394,64,0,0.435323369,0,0.5,1,0,0,732,102944.3117,0,0,1,0,0
395,37,1,0.362400855,1,0.0,1,1,0,475,37751.68464,1,0,0,0,1
396,35,0,0.219951474,1,1.0,0,1,1,711,41453.59662,0,0,0,1,1
397,61,1,0.493282598,1,1.0,1,1,0,713,102732.1705,0,0,1,0,0
398,39,1,0.217653356,1,0.0,1,1,1,591,37309.38395,0,1,0,0,1
399,21,0,0.237879592,1,0.0,0,0,1,599,28424.89675,1,0,0,0,2
400,35,1,0.33772305,1,0.5,0,1,1,491,39694.67873,0,1,0,0,1
401,65,1,0.476127489,1,0.5,1,1,1,712,103982.681,0,0,1,0,0
402,58,0,0.542198773,0,0.5,1,0,1,768,102672.7722,0,0,1,0,0
403,32,0,0.084793541,0,0.5,1,0,0,677,41406.46108,0,0,1,0,1
404,20,0,0.418944926,0,0.5,1,1,1,627,42976.64081,0,1,0,0,1
405,59,0,0.502008653,1,0.5,1,1,1,675,99251.19714,0,0,1,0,0
406,35,1,0.115056872,0,1.0,1,1,0,685,33400.463,0,0,0,1,2
407,35,0,0.19569507,1,0.5,1,1,1,634,36659.52122,1,0,0,0,1
408,31,0,0.193078421,1,1.0,0,0,0,765,42064.86998,0,0,1,0,1
409,35,0,0.124872668,1,0.0,0,1,1,591,33634.09018,1,0,0,0,2
410,26,1,0.176611954,1,0.5,1,0,1,585,32241.84692,1,0,0,0,2
411,55,0,0.558722557,1,1.0,1,1,1,747,106668.5293,0,0,0,1,0
412,61,0,0.541532084,1,1.0,1,1,1,780,95538.50604,0,0,1,0,0
413,35,0,0.218681829,0,0.5,0,0,0,708,42379.80789,0,0,0,1,1
414,53,0,0.449375033,1,0.5,1,1,0,713,91222.18776,0,0,1,0,0
415,31,0,0.095005579,0,1.0,0,0,0,759,48926.24008,0,0,1,0,1
416,50,1,0.45434314,1,0.5,1,0,1,772,110346.4343,0,0,0,1,0
417,32,0,0.162811572,0,0.0,1,1,0,645,29183.49805,0,1,0,0,2
418,35,1,0.358594506,1,0.0,0,0,0,532,43584.96999,1,0,0,0,1
419,52,1,0.46666766,1,0.5,0,1,0,722,96458.63467,0,0,1,0,0
420,39,1,0.370139288,1,0.0,1,1,0,511,42940.43246,0,1,0,0,1
421,39,0,0.462137759,1,0.0,1,0,0,574,45449.11021,0,1,0,0,1
422,26,0,0.102822818,0,0.0,0,1,0,701,39168.94798,0,0,1,0,1
423,39,0,0.385106362,1,0.0,0,1,1,629,38089.56664,0,1,0,0,1
424,65,0,0.449441752,0,0.5,1,1,1,633,99366.66316,0,0,1,0,0
425,37,1,0.230578893,1,0.0,0,1,1,583,28088.00124,1,0,0,0,2
426,36,1,0.141977104,0,1.0,0,0,0,733,49149.304,0,0,1,0,1
427,25,0,0.144045926,0,1.0,0,0,1,788,33202.07744,0,0,1,0,2
428,34,0,0.418342376,1,0.0,1,0,1,549,33088.8196,1,0,0,0,2
429,30,0,0.212366645,0,1.0,1,0,0,537,29853.23647,1,0,0,0,2
430,32,0,0.129137122,0,0.0,0,0,0,678,39817.06741,0,0,1,0,1
431,42,0,0.368967482,1,0.0,1,0,1,581,33009.04834,0,1,0,0,2
432,61,1,0.525295478,1,1.0,1,0,0,766,103347.4344,0,0,0,1,0
433,60,1,0.513708211,1,0.5,1,1,0,621,99715.71411,0,0,0,1,0
434,36,0,0.249770996,1,0.5,0,0,1,566,28422.9015,1,0,0,0,2
435,32,1,0.452996655,1,0.0,1,0,0,505,36816.73606,0,1,0,0,1
436,35,1,0.245024572,1,0.5,0,0,0,716,42082.08931,0,0,1,0,1
437,33,1,0.21544396,0,0.5,1,1,0,812,35971.36738,0,0,0,1,2
438,30,1,0.411913958,1,0.0,0,0,1,629,42493.40913,0,1,0,0,1
439,59,0,0.449018671,1,0.5,1,1,1,636,93326.97239,0,0,0,1,0
440,39,1,0.227996687,0,1.0,0,0,0,776,36009.30508,0,0,1,0,2
441,34,1,0.452206841,0,0.0,0,1,1,610,44227.11211,0,1,0,0,1
442,36,1,0.274063919,0,0.0,1,0,1,498,25523.93509,0,1,0,0,2
443,31,0,0.245356069,0,0.5,0,0,1,761,42733.04449,0,0,0,1,1
444,32,0,0.167538284,1,0.0,1,0,1,465,20254.04185,1,0,0,0,2
445,31,0,0.17675416,1,0.0,1,1,1,587,19479.04232,1,0,0,0,2
446,51,0,0.575559273,1,0.5,1,1,0,680,100712.9038,0,0,0,1,0
447,67,0,0.439302834,1,0.5,1,1,1,694,105803.5937,0,0,1,0,0
448,35,0,0.258853825,0,1.0,0,0,0,798,47859.06957,0,0,1,0,1
449,53,0,0.489254028,1,0.0,1,0,1,774,101339.1971,0,0,0,1,0
450,34,0,0.545536307,1,0.5,0,0,0,559,43000.88712,0,1,0,0,1
451,28,0,0.230879715,1,0.0,1,1,0,550,26370.77962,1,0,0,0,2
452,30,0,0.141496581,0,1.0,0,0,0,735,40859.55015,0,0,1,0,1
453,60,0,0.452329967,1,0.5,1,1,0,687,84734.51223,0,0,1,0,0
454,44,0,0.416133193,1,0.0,1,1,1,597,40196.50578,1,0,0,0,1
455,35,0,0.381134573,1,0.0,1,1,1,538,41714.03301,0,1,0,0,1
456,38,1,0.27577127,1,0.0,1,1,1,580,31714.86043,1,0,0,0,2
457,36,0,0.234541408,0,0.5,1,0,1,579,30555.50079,0,1,0,0,2
458,36,0,0.453474762,1,0.0,0,0,1,585,43710.58696,1,0,0,0,1
459,31,0,0.254148493,1,1.0,0,1,1,554,33649.33705,0,1,0,0,2
460,39,0,0.197429748,0,0.0,1,0,1,650,24509.54407,0,1,0,0,2
461,24,1,0.23556537,1,0.0,1,0,0,508,27108.35498,0,1,0,0,2
462,64,0,0.557329355,1,1.0,1,1,1,652,96029.39644,0,0,0,1,0
463,42,1,0.231882608,0,0.5,0,1,1,730,34064.54589,0,0,0,1,2
464,27,0,0.135802843,1,0.0,1,0,1,546,29539.45328,1,0,0,0,2
465,26,1,0.188652065,1,0.0,1,1,1,556,30852.0236,1,0,0,0,2
466,20,1,0.187915152,0,0.0,1,1,0,672,22774.66554,1,0,0,0,2
467,26,1,0.233011161,1,0.0,1,0,0,673,35782.35675,1,0,0,0,2
468,32,0,0.163750662,1,0.0,0,1,1,687,26056.02187,0,1,0,0,2
469,35,1,0.436788563,1,0.0,0,1,1,552,42688.66828,1,0,0,0,1
470,39,0,0.372886449,1,0.0,0,0,1,529,42807.51029,1,0,0,0,1
471,33,1,0.187730624,1,0.0,1,0,0,559,35437.75966,0,1,0,0,2
472,59,1,0.477606592,1,0.5,1,1,1,691,96678.14203,0,0,0,1,0
473,57,0,0.426408781,0,1.0,1,1,1,736,98019.87956,0,0,0,1,0
474,62,0,0.446758034,1,0.5,1,1,0,770,101500.0392,0,0,1,0,0
475,37,0,0.087555804,0,1.0,0,0,1,793,44385.43688,0,0,1,0,1
476,30,1,0.210900227,0,1.0,1,1,0,758,37703.63767,0,0,1,0,1
477,35,0,0.225891703,0,1.0,1,1,0,675,33676.84968,0,0,0,1,2
478,34,1,0.433032243,1,0.0,1,1,1,565,43484.47609,0,1,0,0,1
479,33,1,0.359764053,0,0.0,0,0,1,536,35288.26856,1,0,0,0,2
480,59,0,0.587202948,1,0.5,1,1,1,804,92900.54028,0,0,0,1,0
481,36,0,0.228041589,0,1.0,1,1,0,719,28419.31494,0,0,1,0,2
482,26,1,0.23123784,1,0.5,1,1,1,585,28921.78435,1,0,0,0,2
483,30,1,0.196734571,0,0.0,0,1,1,759,39551.61828,0,0,1,0,1
484,31,1,0.165015983,0,0.0,1,1,1,610,33034.27686,1,0,0,0,2
485,38,0,0.240275204,0,1.0,0,1,0,698,41914.51274,0,0,0,1,1
486,33,0,0.384241102,1,0.0,0,1,1,547,35337.9052,0,1,0,0,2
487,25,1,0.47433702,1,0.0,0,1,1,551,37289.30565,1,0,0,0,1
488,32,0,0.384876688,1,0.0,1,0,1,535,31934.68488,1,0,0,0,2
489,37,1,0.52713586,0,0.5,0,0,1,657,42378.7461,0,1,0,0,1
490,37,1,0.277660057,0,1.0,0,1,1,836,35374.93626,0,0,1,0,2
491,33,1,0.302890334,1,1.0,1,1,0,642,38783.78387,0,1,0,0,1
492,24,1,0.337851026,1,0.0,1,0,0,484,39113.55049,0,1,0,0,1
493,26,1,0.264445612,1,0.0,0,1,0,666,22901.34729,0,1,0,0,2
494,59,1,0.541531253,1,1.0,1,1,1,628,107025.7125,0,0,0,1,0
495,28,1,0.205225084,1,0.0,1,1,1,599,36961.34699,1,0,0,0,1
496,32,1,0.217322587,1,0.5,0,0,0,768,44901.86771,0,0,1,0,1
497,41,0,0.414976842,1,0.0,1,0,1,594,38496.06048,0,1,0,0,1
498,38,0,0.203573744,0,0.5,0,1,0,841,34963.64645,0,0,0,1,2
499,28,1,0.269230779,1,1.0,1,1,1,562,19965.2101,1,0,0,0,2
500,34,1,0.241130606,1,1.0,1,0,0,804,32681.88676,0,0,0,1,2
501,31,1,0.196746388,0,0.0,1,0,1,674,21430.24349,0,1,0,0,2
502,32,0,0.401407699,1,0.5,0,1,0,533,37486.94893,1,0,0,0,1
503,61,0,0.548251729,1,0.5,0,1,1,803,100306.4869,0,0,0,1,0
504,21,0,0.216961542,1,0.0,1,0,1,570,42697.71177,0,1,0,0,1
505,42,1,0.412771801,0,0.0,1,0,1,494,37875.80444,0,1,0,0,1
506,43,1,0.440623501,1,0.0,0,1,1,675,37064.92388,1,0,0,0,1
507,26,1,0.227471926,1,1.0,0,1,0,768,46362.18132,0,0,0,1,1
508,58,0,0.484534986,0,0.5,1,1,0,683,97167.57275,0,0,0,1,0
509,22,0,0.172498044,1,0.0,1,0,1,625,39829.95589,1,0,0,0,1
510,33,0,0.439517421,1,0.0,0,0,0,527,38332.76697,1,0,0,0,1
511,32,1,0.305645677,1,0.0,0,1,1,618,34156.71046,0,1,0,0,2
512,19,1,0.294115596,1,0.0,1,0,1,587,26167.0378,0,1,0,0,2
513,25,1,0.244473224,0,0.5,0,0,1,559,30323.05013,1,0,0,0,2
514,60,0,0.419761143,1,0.5,1,1,1,734,100352.2471,0,0,0,1,0
515,36,1,0.390145544,1,0.0,0,0,1,634,37654.98514,0,1,0,0,1
516,38,1,0.288427859,1,1.0,1,1,0,775,44138.76487,0,0,1,0,1
517,34,0,0.14007573,1,0.0,1,1,1,537,20643.95055,1,0,0,0,2
518,34,0,0.460041783,1,0.0,1,0,1,541,43414.94119,0,1,0,0,1
519,30,1,0.457601193,0,1.0,1,1,1,492,38393.27058,1,0,0,0,1
520,52,1,0.466640316,1,0.5,1,1,0,785,92018.12946,0,0,1,0,0
521,36,0,0.151351807,0,1.0,0,1,0,683,30606.10097,0,0,0,1,2
522,52,0,0.47924774,1,0.5,0,1,1,782,100381.5478,0,0,1,0,0
523,60,0,0.470021546,1,0.5,1,1,0,699,102674.0655,0,0,0,1,0
524,23,0,0.255620513,1,0.0,1,1,1,556,29166.42588,0,1,0,0,2
525,34,0,0.449051033,0,0.0,0,1,1,499,41138.71256,0,1,0,0,1
526,36,0,0.488680863,1,0.0,1,1,1,510,33142.10451,1,0,0,0,2
527,27,1,0.171095798,0,1.0,0,0,0,824,47150.43323,0,0,0,1,1
528,26,1,0.422201632,0,0.0,0,0,0,586,35200.49484,1,0,0,0,2
529,27,0,0.244226666,0,0.5,0,0,0,679,40490.12798,0,0,0,1,1
530,26,0,0.38712829,1,0.0,0,0,1,538,42631.86928,1,0,0,0,1
531,51,1,0.432193946,1,0.5,1,1,1,724,98533.18659,0,0,1,0,0
532,31,1,0.151578673,1,1.0,1,1,1,641,22182.0212,0,1,0,0,2
533,31,0,0.302251123,1,0.0,1,0,1,584,33830.88463,1,0,0,0,2
534,60,0,0.544010235,1,0.0,1,0,1,578,97794.48168,0,0,0,1,0
535,31,1,0.180906962,0,0.0,1,0,1,523,26185.01612,1,0,0,0,2
536,42,0,0.383777692,1,0.5,0,1,1,587,37828.19766,1,0,0,0,1
537,33,0,0.124605412,0,1.0,0,1,0,706,51233.33206,0,0,0,1,1
538,51,1,0.469409512,1,0.5,0,1,1,695,100945.0134,0,0,1,0,0
539,60,0,0.49201807,1,0.5,1,1,1,764,103663.1234,0,0,0,1,0
540,25,0,0.199351293,1,1.0,0,1,1,700,24801.37425,0,1,0,0,2
541,61,0,0.581713121,1,0.5,1,1,1,682,106847.9079,0,0,1,0,0
542,26,0,0.163774921,1,1.0,1,0,1,530,30807.74507,1,0,0,0,2
543,34,1,0.176827388,1,0.0,1,0,1,609,33047.88744,1,0,0,0,2
544,59,0,0.500273984,1,1.0,1,1,1,710,102728.2452,0,0,0,1,0
545,32,1,0.152422871,1,0.0,1,0,1,599,39354.87606,1,0,0,0,1
546,38,0,0.248518183,0,1.0,0,1,0,717,37415.3884,0,0,0,1,1
547,31,0,0.157392644,1,0.0,1,0,1,592,32220.39823,1,0,0,0,2
548,57,1,0.596408466,1,0.5,1,1,1,677,102895.7813,0,0,0,1,0
549,25,0,0.298774194,1,0.5,0,1,0,511,45173.53847,0,1,0,0,1
550,27,0,0.114887732,1,0.0,1,1,0,558,24903.38447,0,1,0,0,2
551,25,1,0.228865471,0,0.0,1,1,1,561,23687.75451,1,0,0,0,2
552,38,1,0.515617857,0,0.0,1,1,1,532,36268.39198,1,0,0,0,1
553,29,1,0.18980647,0,0.0,0,0,0,815,41821.70844,0,0,1,0,1
554,29,0,0.181285154,1,1.0,0,1,1,661,33955.68958,0,0,0,1,2
555,55,1,0.45404161,1,0.5,1,1,0,671,94249.87305,0,0,1,0,0
556,31,0,0.415896115,1,0.0,1,1,1,617,45838.03981,1,0,0,0,1
557,52,0,0.536701017,1,0.5,1,1,1,719,102243.4457,0,0,0,1,0
558,29,0,0.194962909,1,0.0,1,1,1,552,33856.32056,1,0,0,0,2
559,65,1,0.579759557,1,0.0,1,1,1,679,103688.3672,0,0,1,0,0
560,61,1,0.453656257,1,0.5,0,1,1,709,91845.33125,0,0,0,1,0
561,27,1,0.22236611,0,1.0,1,0,0,634,38516.86162,1,0,0,0,1
562,58,1,0.555119097,0,0.5,1,1,1,615,102660.6112,0,0,1,0,0
563,27,0,0.204330534,0,0.0,0,0,0,796,44518.10457,0,0,0,1,1
564,34,0,0.165901098,0,0.5,0,1,0,806,34896.71188,0,0,0,1,2
565,28,1,0.165118332,0,0.0,1,1,0,628,31332.93261,1,0,0,0,2
566,29,0,0.432660275,1,0.5,1,0,0,598,41442.15014,0,1,0,0,1
567,56,1,0.519726827,1,0.5,1,1,1,716,100710.8333,0,0,1,0,0
568,61,0,0.495171464,1,0.5,1,1,1,741,105928.1604,0,0,1,0,0
569,27,0,0.183853,1,0.0,1,0,0,666,32045.61181,1,0,0,0,2
570,24,1,0.270657215,1,0.5,1,1,1,645,28318.62181,1,0,0,0,2
571,34,1,0.097763667,0,1.0,0,0,0,779,33200.53419,0,0,0,1,2
572,41,0,0.500656279,1,0.0,1,1,0,582,32638.4949,0,1,0,0,2
573,24,1,0.249940908,1,0.0,1,0,1,593,33499.58847,0,1,0,0,2
574,33,0,0.403354795,1,0.0,0,0,1,468,43403.14821,0,1,0,0,1
575,32,0,0.450802941,1,0.0,1,0,1,630,41456.07637,1,0,0,0,1
576,23,1,0.171687559,0,0.0,1,0,1,693,32967.84357,1,0,0,0,2
577,24,0,0.235276059,1,0.5,0,0,1,729,33290.91842,0,1,0,0,2
578,25,1,0.143011244,1,1.0,1,1,1,662,35986.02036,0,1,0,0,2
579,27,1,0.189937956,0,0.0,1,1,1,656,28142.81172,1,0,0,0,2
580,33,1,0.313793562,0,1.0,0,0,0,739,42668.10771,0,0,1,0,1
581,67,0,0.529290522,1,0.5,1,1,1,715,91687.29795,0,0,1,0,0
582,31,0,0.349499857,1,0.0,1,0,1,623,22085.01208,1,0,0,0,2
583,61,0,0.456181936,0,0.5,1,1,1,739,98088.3734,0,0,0,1,0
584,29,1,0.177749636,0,1.0,0,1,0,744,35914.55702,0,0,0,1,2
585,22,0,0.141400533,1,0.0,1,0,1,535,22587.54202,1,0,0,0,2
586,30,0,0.404113923,1,0.5,1,1,1,531,33993.00553,0,1,0,0,2
587,62,0,0.478093069,1,1.0,1,1,1,752,107960.8311,0,0,0,1,0
588,40,1,0.148045124,1,0.0,0,0,1,701,31810.21612,0,1,0,0,2
589,68,1,0.542335856,0,0.0,1,1,1,660,102183.1123,0,0,1,0,0
590,30,1,0.235696935,1,0.0,0,1,1,655,28643.92404,0,1,0,0,2
591,28,1,0.194970467,1,0.0,1,1,1,602,29298.0668,0,1,0,0,2
592,61,0,0.483958441,1,0.5,1,1,0,712,95283.28683,0,0,0,1,0
593,20,1,0.152822768,1,0.5,1,0,1,597,26805.04318,1,0,0,0,2
594,36,1,0.186050759,0,1.0,0,0,0,845,30570.62221,0,0,1,0,2
595,59,0,0.547794976,1,0.0,0,1,1,560,98097.08351,0,0,0,1,0
596,62,0,0.562086145,1,0.5,1,1,1,681,100058.175,0,0,0,1,0
597,46,1,0.12961048,0,0.5,1,0,1,738,36422.46298,0,0,1,0,1
598,42,0,0.418134993,1,0.0,0,1,1,603,40131.22322,0,1,0,0,1
599,53,0,0.612754829,1,0.5,1,1,1,750,102371.9892,0,0,0,1,0
600,39,0,0.199876884,0,0.0,0,1,0,792,36976.86033,0,0,1,0,1
601,35,0,0.371812574,1,0.0,1,1,0,425,40899.45396,0,1,0,0,1
602,42,1,0.253537738,0,1.0,0,0,0,731,37861.37723,0,0,0,1,1
603,38,0,0.148331622,0,0.0,0,0,0,707,47847.22583,0,0,1,0,1
604,58,0,0.431166236,1,0.5,0,1,1,595,106423.0837,0,0,1,0,0
605,34,0,0.210531489,0,0.5,0,0,0,744,40129.70795,0,0,0,1,1
606,24,1,0.226918605,0,0.0,0,0,0,776,35691.22234,0,0,1,0,2
607,43,0,0.391293549,1,0.0,1,0,1,535,37973.05592,1,0,0,0,1
608,35,0,0.226662916,0,0.5,0,1,0,758,47214.80176,0,0,0,1,1
609,53,0,0.504446204,1,0.5,1,0,1,691,104582.4723,0,0,1,0,0
610,57,0,0.542387048,1,0.0,1,1,1,647,94473.79113,0,0,0,1,0
611,25,1,0.159173707,1,0.0,1,1,1,631,22173.64476,1,0,0,0,2
612,23,1,0.357110361,0,0.0,0,1,1,512,39442.08458,0,1,0,0,1
613,36,1,0.314555075,0,0.0,0,0,1,549,51560.08645,0,1,0,0,1
614,41,1,0.152708481,0,1.0,0,0,0,780,36411.02428,0,0,0,1,1
615,21,1,0.167244018,1,0.5,1,1,0,559,34610.0686,0,1,0,0,2
616,60,1,0.472090278,1,0.5,1,1,1,748,101271.5449,0,0,1,0,0
617,75,1,0.547991325,1,0.5,1,1,0,665,96950.78834,0,0,0,1,0
618,36,1,0.311535662,1,0.0,1,0,1,566,45142.05524,1,0,0,0,1
619,35,0,0.42622889,1,0.0,0,0,0,529,37359.2365,0,1,0,0,1
620,66,0,0.576983804,1,0.5,1,1,1,718,99020.91264,0,0,1,0,0
621,29,1,0.13126639,1,0.0,1,1,1,636,27587.73832,0,1,0,0,2
622,35,1,0.193025879,1,0.0,1,1,1,615,41818.99737,1,0,0,0,1
623,29,1,0.204693347,0,1.0,0,0,0,860,44933.50137,0,0,1,0,1
624,61,0,0.457883245,1,0.5,0,1,0,692,102650.0588,0,0,1,0,0
625,43,1,0.416097294,1,0.0,0,0,1,497,40089.41419,1,0,0,0,1
626,24,1,0.131154918,1,0.0,1,1,1,472,29281.48612,1,0,0,0,2
627,40,0,0.514900958,1,0.0,1,1,1,611,31288.9253,0,1,0,0,2
628,39,0,0.391688687,1,0.0,0,1,0,524,50558.13007,0,1,0,0,1
629,34,1,0.210190686,0,1.0,0,1,1,774,41862.64174,0,0,1,0,1
630,27,1,0.202665004,0,1.0,1,1,0,820,42622.6792,0,0,1,0,1
631,64,1,0.554679545,1,0.0,1,1,1,732,106340.4224,0,0,1,0,0
632,34,1,0.454319809,0,0.0,0,0,1,586,35029.30845,0,1,0,0,2
633,39,0,0.20721152,0,0.5,0,0,0,715,42917.21008,0,0,1,0,1
634,34,1,0.229528207,0,0.0,1,1,1,643,30182.45174,0,1,0,0,2
635,37,1,0.14931094,1,0.0,1,1,1,570,33962.85674,0,1,0,0,2
636,36,0,0.192264569,0,1.0,0,1,0,715,38536.57293,0,0,1,0,1
637,28,0,0.081731506,1,0.0,1,1,0,576,24706.63201,0,1,0,0,2
638,31,1,0.290659853,1,0.5,1,0,1,549,43273.80214,0,1,0,0,1
639,31,1,0.140445698,1,0.5,1,1,1,629,29639.6351,1,0,0,0,2
640,36,1,0.20065497,0,0.5,0,1,1,812,39879.44782,0,0,0,1,1
641,31,0,0.196059416,0,1.0,1,0,1,634,29825.72047,0,1,0,0,2
642,20,1,0.145173345,1,0.0,1,1,1,615,25683.61248,0,1,0,0,2
643,39,1,0.413179233,1,0.0,0,1,1,551,44038.18041,0,1,0,0,1
644,34,1,0.175293082,0,1.0,1,1,0,820,37660.23326,0,0,0,1,1
645,34,1,0.173372265,1,0.0,1,1,1,580,30587.99166,1,0,0,0,2
646,28,1,0.143475379,1,0.0,1,0,1,567,23418.70331,1,0,0,0,2
647,24,0,0.184038886,1,0.5,1,1,1,534,30449.71183,0,1,0,0,2
648,34,0,0.192381115,1,1.0,0,0,0,747,42095.98861,0,0,0,1,1
649,43,1,0.374539821,1,0.0,0,1,1,572,44354.37139,0,1,0,0,1
650,34,1,0.227676468,0,1.0,1,0,0,782,47417.9923,0,0,1,0,1
651,68,0,0.535139289,1,0.5,1,1,1,664,102133.6643,0,0,0,1,0
652,38,1,0.43579526,1,0.0,1,0,1,478,54781.29822,0,1,0,0,1
653,55,0,0.493398494,1,0.5,0,1,1,725,94031.15798,0,0,0,1,0
654,58,1,0.436127956,1,1.0,1,1,1,660,101873.4813,0,0,0,1,0
655,46,0,0.186097821,0,1.0,0,1,0,662,36432.91398,0,0,0,1,1
