,Age,Gender,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,TotalIncome,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,CreditScore,Spend_class
256,36,0,258.430698,13,248.8565811,469.5978114,146.4455629,32932.515,0,0,0,0,0,1,779,2
257,69,0,939.1388603,6,583.494995,139.4787133,433.8587221,89974.81924,0,0,1,0,0,0,655,1
258,68,0,896.7255016,5,501.1764007,156.5457134,322.2681474,94706.39773,0,0,0,1,0,0,706,1
259,58,0,1120.222417,1,522.5330224,211.7679786,429.6181433,97105.31269,0,0,1,0,0,0,716,1
260,36,1,238.5481264,15,206.8919879,485.0791376,274.1336853,34967.22687,0,0,0,0,0,1,730,2
261,34,1,261.359102,11,306.5300162,210.2414556,154.0776433,26398.71051,0,0,0,0,0,1,643,2
262,32,0,233.3048705,16,425.5436898,218.7749498,289.4337722,34296.08539,0,0,0,0,1,0,598,2
263,23,1,284.0444715,17,264.7395977,222.6941528,246.4923242,32715.09846,0,0,0,0,0,1,579,2
264,35,1,284.0040787,18,318.0584385,492.2597618,177.527788,39613.94349,0,0,0,0,1,0,784,0
265,27,1,1012.2958,9,292.8977045,214.3528938,191.7045433,43489.80737,0,0,0,0,1,0,555,0
266,38,0,293.4893609,13,381.4188979,455.2108297,228.8722661,35812.13935,0,0,0,0,0,1,768,2
267,59,0,972.3940109,1,496.5232473,239.7330865,417.3837798,100762.2904,0,0,1,0,0,0,810,1
268,24,1,302.9100552,12,371.4079212,226.3654926,199.2188211,36305.3356,0,0,0,0,0,1,624,0
269,58,0,1045.252973,4,529.8137083,203.6976765,367.4938901,103329.0214,0,0,0,1,0,0,739,1
270,57,1,1034.405285,5,505.9207614,190.8205065,394.4269842,104393.8769,0,1,0,0,0,0,698,1
271,35,1,1001.277588,6,336.9391253,136.7356984,290.5677669,31154.32158,0,0,0,0,1,0,484,2
272,32,1,301.8686029,16,187.4921489,221.7808494,214.0756218,27517.60307,1,0,0,0,0,0,622,2
273,27,1,306.6340993,17,294.7946961,113.5480298,282.4626479,25271.91531,1,0,0,0,0,0,530,2
274,35,1,265.0288746,11,290.1214725,252.6582788,166.0270048,29273.8256,0,0,0,0,1,0,647,2
275,29,1,963.750616,7,293.2043414,254.2966382,269.6221611,43886.27128,0,0,0,0,1,0,585,0
276,36,0,1013.854411,3,297.41627,269.9733451,261.0957116,43263.42127,0,0,0,0,0,1,620,0
277,64,1,1009.481035,5,557.7312877,201.3441148,476.3294935,105411.7237,0,1,0,0,0,0,533,1
278,33,0,156.3812382,14,231.9216204,420.6721847,273.8309824,37206.80531,0,0,0,0,1,0,723,0
279,37,1,247.2221319,13,254.873049,236.1955712,182.477934,29796.67807,0,0,0,0,1,0,633,2
280,39,1,1016.144608,6,268.8114714,156.3475751,104.028192,41912.38794,1,0,0,0,0,0,515,0
281,26,1,292.6700113,14,250.272826,152.4940454,188.9503581,29315.73863,1,0,0,0,0,0,681,2
282,39,1,366.9400029,13,291.2634538,131.3990104,201.8258727,31373.55751,1,0,0,0,0,0,602,2
283,52,0,1043.98034,3,564.8360308,199.4104407,389.2554216,104098.2598,0,1,0,0,0,0,663,1
284,36,1,300.0067782,16,275.1249853,567.1943424,186.6226409,40857.01991,0,0,0,0,0,1,714,0
285,59,1,993.4516436,1,538.1737976,221.8691592,395.4887616,100715.0115,0,0,0,1,0,0,722,1
286,27,1,1005.038527,4,280.4762822,198.86606,248.8089671,38936.85419,0,0,0,0,0,1,524,0
287,33,1,1065.965678,4,246.4352751,208.085457,229.1639242,40965.5837,1,0,0,0,0,0,510,0
288,32,0,953.97794,5,329.0737266,262.8879396,99.88398061,50137.83183,0,0,0,0,1,0,513,0
289,32,0,952.3378936,7,212.1830847,234.1380149,263.3013636,41856.01147,0,0,0,0,0,1,630,0
290,67,0,989.0901177,2,527.0196665,155.6545007,356.9430948,104541.2901,0,0,1,0,0,0,731,1
291,60,0,955.9057707,3,516.8748708,169.3565657,366.1513985,98805.16874,0,1,0,0,0,0,688,1
292,42,1,964.5668133,5,283.054465,202.2370389,216.1275439,39286.52505,1,0,0,0,0,0,522,0
293,33,0,945.4293136,5,382.368319,145.3692685,210.0445725,44344.38898,0,0,0,0,0,1,493,0
294,23,1,322.7858904,18,206.7685585,189.9733526,151.4782222,29870.40453,1,0,0,0,0,0,530,2
295,26,1,272.0737289,13,230.6471497,152.0323994,135.7147227,25939.91707,0,0,0,0,1,0,578,2
296,60,0,1103.390508,9,383.909244,254.439233,411.3283653,99667.71231,0,0,1,0,0,0,684,1
297,35,0,1010.820366,2,271.0171121,198.3598047,176.163767,41489.42987,1,0,0,0,0,0,553,0
298,33,1,377.5089835,10,271.6716037,493.9194143,171.5341289,38783.37474,1,0,0,0,0,0,741,0
299,28,1,366.5822832,16,315.2102205,250.373916,189.5882626,34900.86088,1,0,0,0,0,0,635,2
300,25,1,338.0310075,19,232.3021665,193.357462,247.3897813,28199.7108,1,0,0,0,0,0,682,2
301,31,0,247.9382241,12,269.2883897,188.175614,118.8536025,42283.49461,0,0,0,0,0,1,576,0
302,26,1,1033.550052,5,307.1169882,91.52293698,253.8531986,33480.16229,0,0,0,0,0,1,599,2
303,43,1,916.1918823,6,329.1582425,175.450211,249.1267002,46090.3667,1,0,0,0,0,0,571,0
304,40,1,412.1252241,16,266.7287024,569.8584834,209.8930118,34237.04336,0,0,0,0,1,0,671,2
305,30,1,384.4590325,17,278.0614829,171.9434333,10.28513934,33119.47534,0,0,0,0,0,1,559,2
306,33,1,319.414864,13,264.7228548,307.2292727,202.3998546,35144.0529,0,0,0,0,1,0,570,2
307,41,1,940.8274469,4,317.6053065,164.4398463,141.2940558,45058.88059,0,0,0,0,0,1,604,0
308,20,1,252.5231888,12,345.6992219,117.8817209,115.8013923,32732.97013,1,0,0,0,0,0,572,2
309,58,1,1076.753645,3,467.2908138,158.340876,391.99566,101577.7593,0,1,0,0,0,0,711,1
310,60,1,903.2513623,4,469.3283213,215.5784104,358.3498637,96734.06065,0,0,0,1,0,0,708,1
311,61,0,912.6437866,5,547.6667353,204.4476415,359.2021564,99822.64863,0,0,1,0,0,0,690,1
312,33,1,328.0343788,18,243.2238719,278.5918853,260.1754361,33391.21985,0,0,0,0,1,0,451,2
313,35,0,375.0792551,13,319.768669,232.5677954,197.7752329,29140.69036,0,0,0,0,1,0,554,2
314,55,0,1049.251682,0,423.6870253,221.1437296,377.1730826,94906.27632,0,0,1,0,0,0,765,1
315,34,0,240.5604759,14,261.8258377,543.2060719,272.4672949,44420.2472,0,0,0,0,1,0,787,0
316,31,0,980.2381576,0,215.7829772,321.2556593,215.3025526,37347.54668,0,0,0,0,0,1,475,0
317,63,0,915.9368233,7,503.1000499,114.444908,378.8787847,99649.71744,0,1,0,0,0,0,698,1
318,30,1,362.5253707,17,153.3396144,254.0675995,133.1697645,31251.23053,1,0,0,0,0,0,613,2
319,24,1,303.8975821,13,325.1082484,202.6705759,150.9786567,32692.87205,0,0,0,0,1,0,684,2
320,37,0,272.7014572,17,238.548608,470.9204286,177.4314015,35854.21015,1,0,0,0,0,0,733,2
321,53,0,1009.087451,6,536.2823461,219.9558436,300.5959037,103450.2558,0,0,1,0,0,0,695,1
322,61,1,953.8868665,4,489.4170714,245.2354121,387.7453596,102878.0082,0,0,1,0,0,0,736,1
323,36,0,286.8123726,12,300.9864924,222.686275,180.7716397,29429.29167,1,0,0,0,0,0,622,2
324,52,1,1020.797931,4,450.7211788,259.3962563,431.6582086,112656.7689,0,0,1,0,0,0,746,1
325,40,1,960.8482762,4,249.1910281,156.8018844,197.7235603,39315.6071,0,0,0,0,1,0,459,0
326,29,1,993.9031679,6,265.7955412,164.4052018,262.528035,38516.52604,1,0,0,0,0,0,587,0
327,41,1,965.73824,2,300.7043537,179.5836953,164.4872675,37065.13339,0,0,0,0,0,1,490,0
328,33,0,367.8906697,20,288.689931,541.0051814,227.7997412,45966.10448,0,0,0,0,0,1,728,0
329,36,1,270.5751624,13,316.9162039,244.1666892,212.0541187,27482.29614,0,0,0,0,1,0,632,2
330,26,1,245.5147813,13,275.5255775,263.3170586,191.05051,29513.79151,0,0,0,0,0,1,577,2
331,31,1,1054.702716,6,391.6819997,226.8437111,154.5368119,40206.03208,0,0,0,0,1,0,535,0
332,30,1,1073.668177,5,431.6511914,193.0863973,114.8747306,43288.47797,0,0,0,0,1,0,613,0
333,63,0,1012.169267,5,542.4653835,132.1819065,431.5278011,96440.32071,0,0,0,1,0,0,752,1
334,59,0,966.3277186,2,447.1119509,209.0900746,335.1128183,108255.566,0,0,0,1,0,0,774,1
335,35,1,1052.738471,4,255.5373661,205.0523333,259.4031891,42602.35546,0,0,0,0,1,0,554,0
336,28,0,387.4522316,14,263.3091557,87.74249825,177.1633529,30972.93286,0,0,0,0,1,0,642,2
337,30,0,298.2060005,15,340.9371108,171.1694785,191.7922304,23310.34987,0,0,0,0,1,0,508,2
338,28,0,1024.859169,4,220.5730137,285.2646925,186.2999952,35295.75423,1,0,0,0,0,0,547,2
339,31,1,374.7283855,17,314.6887242,100.0660009,99.39961048,26899.57059,1,0,0,0,0,0,542,2
340,34,0,233.8749313,14,336.5356819,451.6293228,187.7140597,47344.79204,0,0,0,0,1,0,763,0
341,30,0,363.913223,13,276.2145035,370.9818865,195.7314562,39077.34211,1,0,0,0,0,0,797,0
342,24,0,434.9583735,10,354.4621924,253.1038131,138.5908651,33215.54856,0,0,0,0,1,0,560,2
343,36,1,1023.81415,5,283.8359298,209.7831952,199.5175439,43634.81783,1,0,0,0,0,0,616,0
344,33,0,327.5871342,14,280.3617406,223.2599327,131.6496755,23124.32535,1,0,0,0,0,0,642,2
345,29,1,293.8479677,14,322.6127063,210.707471,210.8127828,28380.45816,0,0,0,0,1,0,662,2
346,23,1,317.8616147,12,250.4186254,275.2256733,226.358047,30705.7441,1,0,0,0,0,0,609,2
347,56,1,988.7828899,3,552.9733266,273.2862499,371.3291902,109737.9587,0,0,1,0,0,0,638,1
348,40,0,268.6098423,12,334.8252579,553.202016,225.8421751,41421.68809,0,0,0,0,1,0,780,0
349,33,0,1034.238777,4,252.8646555,195.2115338,182.6610895,39969.70225,0,0,0,0,1,0,537,0
350,36,1,1071.215044,5,188.3777415,132.8322254,212.4528556,39560.81672,0,0,0,0,0,1,569,0
351,41,0,1035.820707,5,286.981805,203.3206672,190.0553356,36693.81195,1,0,0,0,0,0,602,0
352,35,0,1010.186303,9,199.6534482,123.5098565,137.0361824,36521.79196,1,0,0,0,0,0,526,0
353,30,0,345.7360555,14,311.5908332,481.2164533,135.0325588,45838.60714,0,0,0,0,0,1,738,0
354,45,0,311.1620445,14,388.2331947,567.8468029,267.3798266,38908.96935,0,0,0,0,0,1,772,0
355,35,0,334.8812506,15,250.5643458,566.0554157,195.6404808,42772.02695,1,0,0,0,0,0,692,0
356,29,1,287.9840651,14,353.9688178,150.3263096,212.2266883,25513.30182,0,0,0,0,0,1,595,2
357,31,1,281.0882872,18,264.5344359,500.4930313,78.18248772,41681.55474,0,0,0,0,1,0,683,0
358,48,1,1017.312798,8,359.6703734,214.6322253,392.4593228,104942.8214,0,1,0,0,0,0,633,1
359,39,0,992.128263,7,252.5494579,224.8806001,153.6258767,51731.34445,0,0,0,0,0,1,567,0
360,36,0,965.8039971,6,277.4936102,202.6417957,243.5204768,35474.07383,0,0,0,0,1,0,576,2
361,35,1,266.2244957,14,250.3164759,513.8135938,309.5799994,37531.00058,1,0,0,0,0,0,713,0
362,44,1,851.988147,3,213.0216426,207.7524682,294.7048415,32516.97103,1,0,0,0,0,0,590,2
363,57,0,935.0028645,10,527.0637644,194.0626146,426.4759714,103359.0882,0,1,0,0,0,0,657,1
364,63,1,1006.359008,5,563.665552,161.2032375,443.8956475,93979.32943,0,1,0,0,0,0,748,1
365,32,0,946.7279594,5,313.233812,251.2176223,141.7911338,44623.03072,0,0,0,0,0,1,611,0
366,39,0,946.7468817,8,359.8260206,118.6208515,116.7003364,36835.67903,0,0,0,0,1,0,570,0
367,64,1,847.9364402,5,400.3968461,116.0860155,294.8621935,106333.8812,0,1,0,0,0,0,720,1
368,41,1,296.595997,17,330.5553499,458.7771729,218.8921333,38212.93449,0,0,0,0,0,1,717,0
369,43,1,1046.936969,6,248.9001315,251.6233205,171.8303611,39123.55546,0,0,0,0,1,0,623,0
370,26,0,316.4837962,13,351.3631084,193.039987,148.0819027,33852.11953,1,0,0,0,0,0,524,2
371,28,1,326.4171764,14,322.0179231,228.0249481,140.5038034,29977.91444,0,0,0,0,0,1,579,2
372,60,1,982.20042,5,518.6519701,174.1706817,415.2602234,102807.7505,0,1,0,0,0,0,730,1
373,36,0,940.5326773,8,347.1332449,137.735747,225.3661452,36059.31011,0,0,0,0,0,1,579,2
374,23,0,354.9539043,16,287.2564837,241.9288689,211.8366318,33739.58024,0,0,0,0,0,1,564,2
375,42,0,1121.755923,5,397.6257835,185.1060057,168.43567,43008.90964,0,0,0,0,1,0,503,0
376,37,1,280.9389478,17,319.5621594,478.6629061,184.3652032,42475.49445,0,0,0,0,1,0,693,0
377,57,0,950.5004148,4,435.2499048,219.0277828,340.8305603,97567.94518,0,0,1,0,0,0,693,1
378,33,1,253.61791,16,245.1787151,226.4291212,193.5808582,24054.72719,1,0,0,0,0,0,553,2
379,34,0,973.8063828,7,266.363272,285.8861848,202.2284622,42558.2639,1,0,0,0,0,0,577,0
380,27,0,320.8737719,15,289.3589457,182.6959021,263.3233937,35832.1085,1,0,0,0,0,0,638,2
381,61,0,1023.559448,4,464.8747015,143.1761912,404.6002764,103359.9959,0,1,0,0,0,0,682,1
382,22,1,305.705532,17,222.2739359,199.2365914,250.3983943,35308.31299,1,0,0,0,0,0,672,2
383,61,0,1011.289306,7,573.4966486,190.9652643,441.1910561,99249.38083,0,0,1,0,0,0,762,1
384,60,0,1110.825617,3,483.8798952,151.0720626,447.7961384,111157.6356,0,0,0,1,0,0,642,1
385,29,0,299.7279194,17,309.9765519,264.5243444,167.0036341,31595.59792,0,0,0,0,1,0,607,2
386,36,1,196.8687166,14,366.8126949,280.0338646,141.5379438,21841.23459,1,0,0,0,0,0,718,2
387,18,0,346.2222999,14,238.8215334,191.9257337,209.3276766,27484.74931,1,0,0,0,0,0,549,2
388,58,1,997.3022243,4,477.5645685,167.4479418,368.8740072,98066.68935,0,1,0,0,0,0,728,1
389,60,0,987.6323263,4,443.5073214,210.3194586,372.5589854,104712.4301,0,0,1,0,0,0,704,1
390,62,0,1033.159463,7,448.1334594,95.8356549,435.7269751,95430.25034,0,0,0,1,0,0,717,1
391,32,0,215.1515846,12,234.2257048,480.1461958,207.1579834,48940.84526,0,0,0,0,1,0,724,0
392,25,0,272.3009084,14,191.0564504,478.8245288,271.9290884,39199.82081,1,0,0,0,0,0,789,0
393,35,0,380.4518246,14,259.9057688,458.3592534,278.100355,46811.13619,0,0,0,0,0,1,742,0
394,64,0,975.5667869,6,418.5337549,193.6364781,439.397913,102944.3117,0,0,0,1,0,0,732,1
395,37,1,992.7915128,5,275.3665967,144.5768403,190.1470146,37751.68464,0,0,0,0,0,1,475,0
396,35,0,300.8304343,15,206.4370301,448.9554525,224.0327279,41453.59662,0,0,0,0,0,1,711,0
397,61,1,1062.846806,3,574.2362869,225.5815646,442.2085595,102732.1705,0,1,0,0,0,0,713,1
398,39,1,238.3897988,12,317.5188605,107.1789096,126.3124776,37309.38395,1,0,0,0,0,0,591,0
399,21,0,364.4290848,12,340.3885935,139.2836785,252.1380126,28424.89675,0,0,0,0,1,0,599,2
400,35,1,1017.14096,8,401.2394505,294.1156824,267.4518577,39694.67873,0,0,0,0,0,1,491,0
401,65,1,984.6808615,4,475.5762255,164.013583,440.3096288,103982.681,0,1,0,0,0,0,712,1
402,58,0,1036.967561,5,572.1079498,191.4161032,398.3771213,102672.7722,0,1,0,0,0,0,768,1
403,32,0,232.7069589,16,391.1662934,563.1506498,209.266657,41406.46108,0,0,0,0,0,1,677,0
404,20,0,1007.255575,8,220.93883,281.7631563,227.2653323,42976.64081,0,0,0,0,0,1,627,0
405,59,0,1099.176608,1,492.8518839,192.662497,481.2897117,99251.19714,0,0,0,1,0,0,675,1
406,35,1,341.7784546,12,307.6885943,497.7497655,286.5291936,33400.463,0,0,0,0,0,1,685,2
407,35,0,364.5734398,15,286.2727033,195.4901151,133.0341618,36659.52122,0,0,0,0,1,0,634,0
408,31,0,191.0185236,12,331.1791011,471.0344328,299.6734186,42064.86998,1,0,0,0,0,0,765,0
409,35,0,377.5231478,13,399.8548257,198.8334354,201.5415048,33634.09018,0,0,0,0,1,0,591,2
410,26,1,323.5908061,17,389.9958755,223.5852674,154.5974032,32241.84692,0,0,0,0,0,1,585,2
411,55,0,960.6826744,5,577.2922052,220.5193937,487.5562828,106668.5293,0,0,1,0,0,0,747,1
412,61,0,1049.54751,5,454.8085296,165.164977,438.0080696,95538.50604,0,1,0,0,0,0,780,1
413,35,0,319.3241111,15,241.2176852,486.0627018,181.5544148,42379.80789,0,0,0,0,0,1,708,0
414,53,0,1036.727656,5,517.5753917,191.0575171,470.2704824,91222.18776,0,0,0,1,0,0,713,1
415,31,0,272.7086396,18,335.8388709,430.917567,187.9536218,48926.24008,0,0,0,0,0,1,759,0
416,50,1,996.4260218,5,509.0441894,170.4918412,361.2726605,110346.4343,0,1,0,0,0,0,772,1
417,32,0,302.2472154,15,238.0874365,114.2533137,165.299614,29183.49805,1,0,0,0,0,0,645,2
418,35,1,1015.672748,3,341.0341404,207.3610593,194.5056465,43584.96999,0,0,0,0,0,1,532,0
419,52,1,994.0083421,2,434.1740792,109.1059841,402.2890685,96458.63467,0,1,0,0,0,0,722,1
420,39,1,1040.859468,4,310.9486871,208.2942201,212.178884,42940.43246,0,0,0,0,1,0,511,0
421,39,0,959.4556644,7,325.3555947,122.9705661,215.2831299,45449.11021,0,0,0,0,1,0,574,0
422,26,0,304.1871239,13,352.8578717,429.7892947,186.4300701,39168.94798,1,0,0,0,0,0,701,0
423,39,0,1019.318193,8,325.2914655,219.5089265,168.8063142,38089.56664,0,0,0,0,1,0,629,0
424,65,0,1030.181428,6,470.0309978,102.7289496,402.6049532,99366.66316,0,1,0,0,0,0,633,1
425,37,1,319.3712177,13,337.9891344,132.8687982,231.3696872,28088.00124,0,0,0,0,0,1,583,2
426,36,1,186.9516895,12,303.5111164,573.6705188,153.3454024,49149.304,0,0,0,0,1,0,733,0
427,25,0,278.355128,12,399.4732366,540.0548497,225.6759638,33202.07744,0,0,0,0,0,1,788,2
428,34,0,994.4874855,7,243.6511742,186.0595152,259.4044621,33088.8196,0,0,0,0,1,0,549,2
429,30,0,240.0908831,14,403.0253917,244.3558007,174.0773244,29853.23647,1,0,0,0,0,0,537,2
430,32,0,321.6424332,12,292.0620263,512.9914543,210.7486713,39817.06741,0,0,0,0,0,1,678,0
431,42,0,962.3851269,8,285.9901826,280.1318754,145.2870914,33009.04834,0,0,0,0,0,1,581,2
432,61,1,965.6023714,6,556.5442559,185.9130402,287.0282633,103347.4344,0,0,0,1,0,0,766,1
433,60,1,928.4082107,5,485.6475344,207.1827218,367.9642683,99715.71411,0,0,0,1,0,0,621,1
434,36,0,240.0100914,11,363.1113572,177.2374114,207.7291885,28422.9015,0,0,0,0,0,1,566,2
435,32,1,968.3961326,3,281.535758,274.5732689,262.0044892,36816.73606,0,0,0,0,0,1,505,0
436,35,1,324.311649,15,348.7432467,473.9213972,218.7065035,42082.08931,0,0,0,0,0,1,716,0
437,33,1,307.3976216,13,353.5052917,450.2173313,143.5451316,35971.36738,0,0,0,0,1,0,812,2
438,30,1,999.7043266,2,228.805931,130.8546667,228.7446137,42493.40913,0,0,0,0,1,0,629,0
439,59,0,1009.353246,3,506.4599288,162.0039197,354.9330616,93326.97239,0,0,0,1,0,0,636,1
440,39,1,248.2009642,13,370.0506558,486.8674864,229.8393954,36009.30508,1,0,0,0,0,0,776,2
441,34,1,972.1319074,4,413.3131484,251.5959594,163.7963678,44227.11211,0,0,0,0,1,0,610,0
442,36,1,302.0540964,14,373.723425,220.5176651,187.4793004,25523.93509,0,0,0,0,1,0,498,2
443,31,0,272.3279182,18,276.4866991,456.5903705,146.8567124,42733.04449,1,0,0,0,0,0,761,0
444,32,0,266.7896673,17,289.0139032,236.8643405,294.7382478,20254.04185,1,0,0,0,0,0,465,2
445,31,0,342.285217,15,300.1023732,210.2319093,163.5620331,19479.04232,1,0,0,0,0,0,587,2
446,51,0,1001.588837,5,504.7720257,91.59421341,391.1003383,100712.9038,0,0,1,0,0,0,680,1
447,67,0,973.3826618,9,442.8876643,161.6596356,416.5178901,105803.5937,0,0,0,1,0,0,694,1
448,35,0,281.7074775,15,360.1437573,520.5733098,187.9629941,47859.06957,0,0,0,0,0,1,798,0
449,53,0,938.0430941,2,525.3259736,252.0343917,419.0938221,101339.1971,0,1,0,0,0,0,774,1
450,34,0,967.1126453,6,416.9037503,216.7635546,127.4990588,43000.88712,0,0,0,0,1,0,559,0
451,28,0,272.2994086,15,339.1634533,206.1885344,215.6226686,26370.77962,0,0,0,0,1,0,550,2
452,30,0,263.3913261,13,294.8833431,570.830653,300.6661971,40859.55015,1,0,0,0,0,0,735,0
453,60,0,1049.582713,8,574.8872324,237.8769258,400.85133,84734.51223,0,0,1,0,0,0,687,1
454,44,0,951.4351075,4,263.7343734,161.0267081,275.1509823,40196.50578,1,0,0,0,0,0,597,0
455,35,0,1059.428012,2,407.4252071,155.0915986,278.5621962,41714.03301,0,0,0,0,0,1,538,0
456,38,1,321.5781557,16,289.8630576,167.1413804,186.0250845,31714.86043,0,0,0,0,1,0,580,2
457,36,0,208.0069648,16,245.5165986,168.7914099,149.7528103,30555.50079,1,0,0,0,0,0,579,2
458,36,0,947.7340076,8,290.6299075,268.9702997,224.1983535,43710.58696,0,0,0,0,0,1,585,0
459,31,0,320.9042119,15,345.7301108,181.0745321,130.6861599,33649.33705,0,0,0,0,0,1,554,2
460,39,0,276.8760452,14,319.5467734,130.6601333,206.5587586,24509.54407,0,0,0,0,0,1,650,2
461,24,1,272.4199307,15,394.5054244,189.202111,249.3040951,27108.35498,0,0,0,0,0,1,508,2
462,64,0,981.2769195,4,613.0836591,262.4346043,416.4757805,96029.39644,0,0,0,1,0,0,652,1
463,42,1,223.4219534,12,405.8050523,538.6680717,257.7774501,34064.54589,1,0,0,0,0,0,730,2
464,27,0,370.0616155,15,222.0568244,206.7667472,179.9978369,29539.45328,1,0,0,0,0,0,546,2
465,26,1,358.530604,15,211.4623684,167.1193088,118.6402389,30852.0236,1,0,0,0,0,0,556,2
466,20,1,345.0565298,13,309.7294204,255.6807909,160.8369627,22774.66554,0,0,0,0,0,1,672,2
467,26,1,240.1472989,13,392.2522383,187.6607654,281.6669338,35782.35675,1,0,0,0,0,0,673,2
468,32,0,305.3972079,18,293.8391453,149.6236594,229.3408968,26056.02187,0,0,0,0,1,0,687,2
469,35,1,1025.461784,6,222.1535454,169.2464867,162.218743,42688.66828,0,0,0,0,1,0,552,0
470,39,0,1044.206066,4,338.711397,209.128074,269.595274,42807.51029,0,0,0,0,0,1,529,0
471,33,1,303.6454884,14,395.6199519,221.8432377,211.4838562,35437.75966,0,0,0,0,0,1,559,2
472,59,1,977.456059,5,584.3813524,260.0827372,437.5056518,96678.14203,0,0,1,0,0,0,691,1
473,57,0,962.3928461,5,430.5292838,200.632413,393.7533492,98019.87956,0,1,0,0,0,0,736,1
474,62,0,989.4501515,2,501.9562269,194.7491161,493.29104,101500.0392,0,0,0,1,0,0,770,1
475,37,0,273.4893633,17,246.1540715,429.2174072,219.3997831,44385.43688,0,0,0,0,0,1,793,0
476,30,1,291.5178163,15,297.0038991,537.3492013,199.2361631,37703.63767,0,0,0,0,1,0,758,0
477,35,0,259.9559277,14,276.8563085,533.3375602,198.2361292,33676.84968,1,0,0,0,0,0,675,2
478,34,1,959.6973671,5,334.0396551,182.6864079,204.6022817,43484.47609,1,0,0,0,0,0,565,0
479,33,1,931.8082558,2,365.089604,122.5646367,175.9678372,35288.26856,1,0,0,0,0,0,536,2
480,59,0,981.5334746,6,511.9025344,221.2330318,382.6021872,92900.54028,0,0,0,1,0,0,804,1
481,36,0,383.9754903,14,285.3325145,587.8242724,216.449819,28419.31494,1,0,0,0,0,0,719,2
482,26,1,279.7512157,14,281.272397,201.1050846,238.2985528,28921.78435,1,0,0,0,0,0,585,2
483,30,1,321.3140925,13,406.0106485,538.4989318,174.6469632,39551.61828,0,0,0,0,1,0,759,0
484,31,1,278.1530538,12,348.8085311,238.8073295,187.517933,33034.27686,1,0,0,0,0,0,610,2
485,38,0,322.1609766,12,293.7047675,504.8746193,180.3483672,41914.51274,0,0,0,0,0,1,698,0
486,33,0,983.5953814,3,292.525708,318.6602007,135.5955118,35337.9052,0,0,0,0,1,0,547,2
487,25,1,970.5024177,6,322.0387209,223.2833507,179.6968275,37289.30565,1,0,0,0,0,0,551,0
488,32,0,1078.607734,7,318.4775402,243.7611704,109.829231,31934.68488,0,0,0,0,1,0,535,2
489,37,1,989.9660811,2,385.7996824,228.8640528,238.4867765,42378.7461,0,0,0,0,1,0,657,0
490,37,1,298.8679794,18,276.3850787,376.7660321,242.7595906,35374.93626,0,0,0,0,0,1,836,2
491,33,1,252.8872222,16,232.4435528,183.6368081,155.8478473,38783.78387,0,0,0,0,0,1,642,0
492,24,1,1053.251098,8,358.7605833,188.9684914,204.0844478,39113.55049,0,0,0,0,1,0,484,0
493,26,1,319.52703,15,334.3893037,152.8204267,155.3416024,22901.34729,1,0,0,0,0,0,666,2
494,59,1,1022.591785,5,477.0080908,210.733241,402.3722713,107025.7125,0,1,0,0,0,0,628,1
495,28,1,305.135145,16,346.363907,123.314004,227.064528,36961.34699,0,0,0,0,0,1,599,0
496,32,1,235.4271475,14,258.5609138,541.9222346,176.3722673,44901.86771,0,0,0,0,1,0,768,0
497,41,0,1020.833751,4,278.2519864,268.4560656,165.5219592,38496.06048,1,0,0,0,0,0,594,0
498,38,0,224.406578,14,430.0493514,572.8872169,289.2139543,34963.64645,1,0,0,0,0,0,841,2
499,28,1,245.4651662,18,235.1247922,157.4381829,209.3708839,19965.2101,0,0,0,0,0,1,562,2
500,34,1,398.2096346,14,306.2137666,518.1892578,189.5155795,32681.88676,0,0,0,0,0,1,804,2
501,31,1,319.7387452,14,350.8123329,226.558963,192.7521388,21430.24349,0,0,0,0,0,1,674,2
502,32,0,1033.402176,3,191.9183933,171.9760191,52.14000238,37486.94893,0,0,0,0,1,0,533,0
503,61,0,1066.417551,4,513.649621,248.0868278,392.2415652,100306.4869,0,0,0,1,0,0,803,1
504,21,0,394.6156203,14,311.9326429,219.5265451,211.2113088,42697.71177,0,0,0,0,0,1,570,0
